item_id,item_name,item_brand,item_variant,item_category,item_price,item_quantity,item_revenue,item_location_id,item_list_id,item_list_name,item_list_position,promotion_name,therapist_name,license_type,primary_modality,primary_specialty,session_rate,weekly_open_slots,accepting_new_clients,location_id
9185154,Google Crewneck Sweatshirt Grey,Google,MD,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),Not available in demo dataset,4,Reach New Heights,"Sofia Sato, LMFT",LMFT,EMDR,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,XS,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),(not set),3,(not set),"Sofia Sato, LMFT",LMFT,EMDR,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,SM,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),Not available in demo dataset,11,(not set),"Sofia Sato, LMFT",LMFT,Solution-Focused,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,XL,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),(not set),12,(not set),"Sofia Sato, LMFT",LMFT,EMDR,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,LG,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),Not available in demo dataset,11,Reach New Heights,"Sofia Sato, LMFT",LMFT,IFS,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,2XL,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),(not set),11,(not set),"Sofia Sato, LMFT",LMFT,CBT,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,Choose Size,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),(not set),4,(not set),"Sofia Sato, LMFT",LMFT,ACT,Stress & Burnout,220,1,TRUE,CA-BayArea
9185154,Google Crewneck Sweatshirt Grey,Google,3XL,Home/Apparel/Men's / Unisex/,55,1,,(not set),(not set),(not set),12,(not set),"Sofia Sato, LMFT",LMFT,ACT,Stress & Burnout,220,1,TRUE,CA-BayArea
9185155,Google Crewneck Sweatshirt Grey,Google,XS,Uncategorized Items,44,1,44,(not set),(not set),Not available in demo dataset,(not set),(not set),"Hiro Brown, LMFT",LMFT,EMDR,ADHD,220,1,TRUE,NY-NYC
9185156,Google Crewneck Sweatshirt Grey,Google,SM,Uncategorized Items,44,1,44,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Hiro Garcia, LMFT",LMFT,Solution-Focused,ADHD,220,1,TRUE,Telehealth-US
9185157,Google Crewneck Sweatshirt Grey,Google,MD,Clearance,44,1,44,(not set),(not set),(not set),(not set),Not available in demo dataset,"Leila Davis, LMFT",LMFT,EMDR,Depression,220,1,TRUE,CA-LA
9185158,Google Crewneck Sweatshirt Grey,Google,LG,Uncategorized Items,44,2,88,(not set),(not set),Not available in demo dataset,(not set),,"Jun Wilson, LMFT",LMFT,IFS,ADHD,220,2,TRUE,WA-Seattle
9185159,Google Crewneck Sweatshirt Grey,Google,XL,Uncategorized Items,55,1,55,(not set),(not set),(not set),(not set),(not set),"Maya Moore, LMFT",LMFT,EMDR,ADHD,220,1,TRUE,WA-Seattle
9185160,Google Crewneck Sweatshirt Grey,Google,2XL,Uncategorized Items,44,1,44,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ava Lee, LMFT",LMFT,CBT,ADHD,220,1,TRUE,Telehealth-US
9185161,Google Crewneck Sweatshirt Grey,Google,3XL,Uncategorized Items,55,1,55,(not set),(not set),(not set),(not set),,"Ava Jackson, LMFT",LMFT,ACT,ADHD,220,1,TRUE,CA-BayArea
9188189,Google 16 oz Tumbler Blue,Google,,,13,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Chloe Miller, LMFT",LMFT,CBT,OCD,150,1,TRUE,NY-NYC
9188189,Google 16 oz Tumbler Blue,Google,Single Option Only,Drinkware,13,1,13,(not set),(not set),(not set),(not set),Not available in demo dataset,"Chloe Miller, LMFT",LMFT,Mindfulness-based,Workplace Stress,150,1,TRUE,NY-NYC
9188191,YouTube 25 oz Gear Cap Bottle Black,YouTube,Single Option Only,Drinkware,27,1,27,(not set),(not set),(not set),(not set),Google Mural Collection,"Maya Jackson, LPC",LPC,Mindfulness-based,Workplace Stress,180,1,TRUE,Telehealth-US
9188191,YouTube 25 oz Gear Cap Bottle Black,YouTube,,Home/Shop by Brand/YouTube/,27,1,,(not set),(not set),(not set),1,(not set),"Maya Jackson, LPC",LPC,IFS,Stress & Burnout,180,1,TRUE,Telehealth-US
9188192,YouTube Twill Sandwich Cap Black,YouTube,Single Option Only,Apparel,10,1,10,(not set),(not set),Not available in demo dataset,(not set),(not set),"Noah Williams, LPC",LPC,Mindfulness-based,Anxiety,120,1,TRUE,NY-NYC
9188192,YouTube Twill Sandwich Cap Black,YouTube,,Home/Apparel/Hats/,13,1,,(not set),(not set),(not set),4,(not set),"Noah Williams, LPC",LPC,Solution-Focused,Stress & Burnout,150,1,TRUE,NY-NYC
9188193,Google Cloth & Pouch Black,Google,Single Option Only,Accessories,4,1,4,(not set),(not set),Not available in demo dataset,(not set),Not available in demo dataset,"Luis Anderson, LMFT",LMFT,Mindfulness-based,Self-esteem,120,1,TRUE,WA-Seattle
9188193,Google Cloth & Pouch Black,Google,,Lifestyle/Small Goods/,4,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Luis Anderson, LMFT",LMFT,Solution-Focused,Sleep,120,1,TRUE,WA-Seattle
9188194,Google Mouse Pad Navy,Google,Single Option Only,Accessories,4,1,4,(not set),(not set),Not available in demo dataset,(not set),(not set),"Luis Miller, LMFT",LMFT,Mindfulness-based,Self-esteem,120,1,TRUE,CA-BayArea
9188194,Google Mouse Pad Navy,Google,,Lifestyle/Small Goods/,5,1,,(not set),(not set),Not available in demo dataset,6,(not set),"Luis Miller, LMFT",LMFT,Psychodynamic,Sleep,120,1,TRUE,CA-BayArea
9188197,Google See-No Hear-No Set,Google,Single Option Only,,10,2,19,(not set),(not set),(not set),(not set),,"Omar Kim, LMFT",LMFT,Mindfulness-based,Life Transitions,120,2,TRUE,WA-Seattle
9188197,Google See-No Hear-No Set,Google,,Lifestyle/Small Goods/,12,1,,(not set),(not set),Not available in demo dataset,9,Reach New Heights,"Omar Kim, LMFT",LMFT,CBT,Sleep,150,1,TRUE,WA-Seattle
9188198,Google Small Cable Organizer Blue,Google,Single Option Only,Accessories,3,1,5,(not set),(not set),Not available in demo dataset,(not set),(not set),"Noah Davis, LMFT",LMFT,Mindfulness-based,Self-esteem,120,1,TRUE,CA-LA
9188198,Google Small Cable Organizer Blue,Google,,Lifestyle/Small Goods/,3,1,,(not set),(not set),Not available in demo dataset,10,(not set),"Noah Davis, LMFT",LMFT,ACT,Sleep,120,1,TRUE,CA-LA
9188200,Google Pen Grey,Google,Single Option Only,Office,2,1,2,(not set),(not set),Not available in demo dataset,(not set),(not set),"Leila Garcia, LMFT",LMFT,Mindfulness-based,Career & Work Stress,120,1,TRUE,NY-NYC
9188200,Google Pen Grey,Google,,Home/Stationery/Writing/,2,1,,(not set),(not set),Not available in demo dataset,8,(not set),"Leila Garcia, LMFT",LMFT,EMDR,Stress & Burnout,120,1,TRUE,NY-NYC
9188201,Google Pen White,Google,,Home/Stationery/,2,1,,(not set),(not set),(not set),8,(not set),"Marcus Moore, LMFT",LMFT,EMDR,Stress & Burnout,120,1,TRUE,Telehealth-US
9188201,Google Pen White,Google,Single Option Only,Office,2,3,5,(not set),(not set),Not available in demo dataset,(not set),(not set),"Marcus Moore, LMFT",LMFT,Mindfulness-based,Career & Work Stress,120,3,TRUE,Telehealth-US
9188203,Google Clear Pen 4-Pack,Google,Single Option Only,Office,3,1,3,(not set),(not set),(not set),(not set),,"Leila Sato, LMFT",LMFT,Mindfulness-based,Career & Work Stress,120,1,TRUE,CA-BayArea
9188203,Google Clear Pen 4-Pack,Google,,Home/Stationery/Writing/,5,2,,(not set),(not set),(not set),7,Google Mural Collection,"Leila Sato, LMFT",LMFT,DBT,Stress & Burnout,120,2,TRUE,CA-BayArea
9188206,Google Separating Keyring,Google,,,7,1,,(not set),(not set),(not set),4,Reach New Heights,"Ava Sato, LMFT",LMFT,Psychodynamic,Life Transitions,120,1,TRUE,CA-BayArea
9188206,Google Separating Keyring,Google,Single Option Only,Accessories,6,1,6,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ava Sato, LMFT",LMFT,Mindfulness-based,Self-esteem,120,1,TRUE,CA-BayArea
9188207,Google Laptop Sleeve Charcoal,Google,Single Option Only,Accessories,16,1,20,(not set),(not set),Not available in demo dataset,(not set),(not set),"Aiko Brown, LMFT",LMFT,Mindfulness-based,Self-esteem,150,1,TRUE,WA-Seattle
9188207,Google Laptop Sleeve Charcoal,Google,,Lifestyle/Small Goods/,20,1,,(not set),(not set),(not set),4,(not set),"Aiko Brown, LMFT",LMFT,IFS,Sleep,150,1,TRUE,WA-Seattle
9188208,Google Packable Bag Black,Google,Single Option Only,Bags,16,1,16,(not set),(not set),Not available in demo dataset,(not set),(not set),"Yuki Garcia, LMFT",LMFT,Mindfulness-based,Life Transitions,150,1,TRUE,WA-Seattle
9188208,Google Packable Bag Black,Google,,Lifestyle/Bags/,20,1,,(not set),(not set),Not available in demo dataset,1,(not set),"Yuki Garcia, LMFT",LMFT,Mindfulness-based,Sleep,150,1,TRUE,WA-Seattle
9188209,Google Mesh Bag Blue,Google,Single Option Only,Bags,5,6,29,(not set),(not set),(not set),(not set),,"Yuki Garcia, LMFT",LMFT,Mindfulness-based,Life Transitions,120,6,TRUE,NY-NYC
9188209,Google Mesh Bag Blue,Google,,Lifestyle/Bags/,6,1,,(not set),(not set),(not set),2,(not set),"Yuki Garcia, LMFT",LMFT,DBT,Sleep,120,1,TRUE,NY-NYC
9188210,Google Mesh Bag Red,Google,Single Option Only,Bags,5,75,360,(not set),(not set),(not set),(not set),,"Omar Lopez, LMFT",LMFT,Mindfulness-based,Life Transitions,120,25,TRUE,CA-BayArea
9188210,Google Mesh Bag Red,Google,,Lifestyle/Bags/,6,1,,(not set),(not set),Not available in demo dataset,12,(not set),"Omar Lopez, LMFT",LMFT,IFS,Sleep,120,1,TRUE,CA-BayArea
9188221,Google Utility Bag Grey,Google,Single Option Only,Bags,7,1,7,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Ava Hernandez, LMFT",LMFT,Mindfulness-based,Life Transitions,120,1,TRUE,WA-Seattle
9188221,Google Utility Bag Grey,Google,,Lifestyle/,10,1,,(not set),(not set),Not available in demo dataset,4,(not set),"Ava Hernandez, LMFT",LMFT,Mindfulness-based,Sleep,120,1,TRUE,WA-Seattle
9188227,Google Flat Front Bag Grey,Google,Single Option Only,Bags,30,1,30,(not set),(not set),Not available in demo dataset,(not set),,"Omar Thomas, LMFT",LMFT,Mindfulness-based,Life Transitions,180,1,TRUE,WA-Seattle
9188227,Google Flat Front Bag Grey,Google,,Lifestyle/Bags/,30,1,,(not set),(not set),Not available in demo dataset,3,(not set),"Omar Thomas, LMFT",LMFT,Psychodynamic,Sleep,180,1,TRUE,WA-Seattle
9188228,Google 24 oz Ring Bottle Red,Google,,Water Bottles/,7,1,,(not set),(not set),Not available in demo dataset,1,(not set),"Hiro Davis, LMFT",LMFT,EMDR,Sleep,120,1,TRUE,CA-BayArea
9188228,Google 24 oz Ring Bottle Red,Google,Single Option Only,Google,6,1,6,(not set),(not set),Not available in demo dataset,(not set),(not set),"Hiro Davis, LMFT",LMFT,Mindfulness-based,Career Stress,120,1,TRUE,CA-BayArea
9188229,Google 24oz Ring Bottle Blue,Google,Single Option Only,Google,7,1,7,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Yuki Johnson, LMFT",LMFT,Mindfulness-based,Career Stress,120,1,TRUE,CA-LA
9188229,Google 24oz Ring Bottle Blue,Google,,Lifestyle/,7,1,,(not set),50664804301,Not available in demo dataset,5,Reach New Heights,"Yuki Johnson, LMFT",LMFT,IFS,Sleep,120,1,TRUE,CA-LA
9188230,Android Flex Journal White,Android,Single Option Only,Lifestyle,2,2,4,(not set),(not set),Not available in demo dataset,(not set),(not set),"Emily Brown, LCSW",LCSW,Mindfulness-based,Sleep,120,2,TRUE,CA-LA
9188231,Google Recycled Notebook Set Natural,Google,Single Option Only,Office,13,1,13,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Moore, LMFT",LMFT,Mindfulness-based,Career & Work Stress,150,1,TRUE,WA-Seattle
9188231,Google Recycled Notebook Set Natural,Google,,,13,1,,(not set),(not set),(not set),6,(not set),"Jun Moore, LMFT",LMFT,Solution-Focused,Grief,150,1,TRUE,WA-Seattle
9188233,Google Phone Stand Bamboo,Google,Single Option Only,Accessories,4,2,8,(not set),(not set),(not set),(not set),,"Jun Johnson, LMFT",LMFT,Mindfulness-based,Self-esteem,120,2,TRUE,NY-NYC
9188233,Google Phone Stand Bamboo,Google,,Lifestyle/Small Goods/,5,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Jun Johnson, LMFT",LMFT,DBT,Sleep,120,1,TRUE,NY-NYC
9188234,Google Twill Cap Charcoal,Google,Single Option Only,Apparel,10,1,10,(not set),(not set),Not available in demo dataset,(not set),Google Mural Collection,"Yuki Johnson, LMFT",LMFT,Mindfulness-based,Anxiety,120,1,TRUE,CA-BayArea
9188234,Google Twill Cap Charcoal,Google,,Home/Apparel/Hats/,13,1,,(not set),(not set),(not set),1,Reach New Heights,"Yuki Johnson, LMFT",LMFT,EMDR,Stress & Burnout,150,1,TRUE,CA-BayArea
9188235,Google Black Tee,Google,3XL,Home/Sale/,22,3,,(not set),(not set),Not available in demo dataset,6,(not set),"Chloe Davis, LMFT",LMFT,ACT,Stress & Burnout,180,3,TRUE,NY-NYC
9188235,Google Black Tee,Google,XS,Home/Sale/,22,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Chloe Davis, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,NY-NYC
9188235,Google Black Tee,Google,SM,Home/Sale/,22,1,,(not set),(not set),(not set),6,(not set),"Chloe Davis, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,NY-NYC
9188235,Google Black Tee,Google,Choose Size,Men's T-Shirts/,22,1,,(not set),(not set),(not set),1,(not set),"Chloe Davis, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,NY-NYC
9188235,Google Black Tee,Google,,Men's T-Shirts/,22,,,(not set),(not set),Not available in demo dataset,16,(not set),"Chloe Davis, LMFT",LMFT,DBT,Stress & Burnout,180,0,FALSE,NY-NYC
9188235,Google Black Tee,Google,XL,Men's T-Shirts/,22,1,,(not set),(not set),(not set),2,Reach New Heights,"Chloe Davis, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,NY-NYC
9188251,Google Women's Black Tee,Google,XL,,22,1,,(not set),(not set),(not set),4,(not set),"Chloe Anderson, LMFT",LMFT,EMDR,Relationship Issues,180,1,TRUE,NY-NYC
9188251,Google Women's Black Tee,Google,SM,Home/Sale/,22,1,,(not set),(not set),(not set),10,(not set),"Chloe Anderson, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,NY-NYC
9188251,Google Women's Black Tee,Google,2XL,Home/Sale/,22,1,,(not set),(not set),(not set),8,Google Mural Collection,"Chloe Anderson, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,NY-NYC
9188251,Google Women's Black Tee,Google,MD,Home/Sale/,22,1,,(not set),55352371608,Not available in demo dataset,10,(not set),"Chloe Anderson, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,NY-NYC
9188256,Google Women's Black Tee,Google,2XL,Apparel,15,1,15,(not set),(not set),(not set),(not set),,"Kenji Moore, LMFT",LMFT,CBT,Anxiety,150,1,TRUE,NY-NYC
9188263,Google Tee Grey,Google,3XL,,22,1,,(not set),80633686864,(not set),1,Reach New Heights,"Noah Wilson, LMFT",LMFT,ACT,Trauma/PTSD,180,1,TRUE,CA-BayArea
9188263,Google Tee Grey,Google,Choose Size,Home/Sale/,22,1,,(not set),80633686864,Not available in demo dataset,10,(not set),"Noah Wilson, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,CA-BayArea
9188263,Google Tee Grey,Google,SM,Home/Sale/,22,1,,(not set),80633686864,Not available in demo dataset,7,Act Responsible,"Noah Wilson, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,CA-BayArea
9188263,Google Tee Grey,Google,2XL,Home/Sale/,22,1,,(not set),(not set),Not available in demo dataset,7,(not set),"Noah Wilson, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,CA-BayArea
9188264,Google Tee Grey,Google,XS,Uncategorized Items,11,1,11,(not set),(not set),(not set),(not set),,"Luis Lee, LMFT",LMFT,EMDR,ADHD,150,1,TRUE,WA-Seattle
9188270,Google Tee Grey,Google,3XL,Uncategorized Items,9,1,9,(not set),(not set),(not set),(not set),Not available in demo dataset,"Sofia Wilson, LMFT",LMFT,ACT,ADHD,120,1,TRUE,Telehealth-US
9188310,Android SM S/F18 Sticker Sheet,Android,Single Option Only,Accessories,2,1,2,(not set),(not set),(not set),(not set),,"Daniel Sato, LCSW",LCSW,Mindfulness-based,Self-esteem,120,1,TRUE,CA-LA
9188310,Android SM S/F18 Sticker Sheet,Android,,Home/Stationery/Stickers/,3,1,,(not set),(not set),(not set),4,(not set),"Daniel Sato, LCSW",LCSW,ACT,Stress & Burnout,120,1,TRUE,CA-LA
9188311,Android Lumberjack Pin,Android,,,8,1,,(not set),(not set),(not set),12,Complete Your Collection,"Maya Lopez, LCSW",LCSW,Mindfulness-based,Grief,120,1,TRUE,WA-Seattle
9188311,Android Lumberjack Pin,Android,Single Option Only,Accessories,4,1,4,(not set),(not set),(not set),(not set),,"Maya Lopez, LCSW",LCSW,Mindfulness-based,Self-esteem,120,1,TRUE,WA-Seattle
9188313,Android Geek Pin,Android,,,8,1,,(not set),(not set),Not available in demo dataset,1,(not set),"Hiro Patel, LCSW",LCSW,IFS,Stress & Burnout,120,1,TRUE,CA-BayArea
9188313,Android Geek Pin,Android,Single Option Only,Accessories,4,10,45,(not set),(not set),Not available in demo dataset,(not set),Complete Your Collection,"Hiro Patel, LCSW",LCSW,Mindfulness-based,Self-esteem,120,10,TRUE,CA-BayArea
9188314,Android Hipster Pin,Android,,,8,1,,(not set),(not set),(not set),2,(not set),"Priya Brown, LCSW",LCSW,EMDR,Trauma/PTSD,120,1,TRUE,CA-BayArea
9188314,Android Hipster Pin,Android,Single Option Only,Accessories,4,1,45,(not set),(not set),Not available in demo dataset,(not set),(not set),"Priya Brown, LCSW",LCSW,Mindfulness-based,Self-esteem,120,1,TRUE,CA-BayArea
9188315,Google Magnet,Google,,,8,1,,(not set),(not set),(not set),1,(not set),"Noah Lopez, LMFT",LMFT,EMDR,Stress & Burnout,120,1,TRUE,CA-LA
9188315,Google Magnet,Google,Single Option Only,Accessories,6,1,6,(not set),(not set),(not set),(not set),,"Noah Lopez, LMFT",LMFT,Mindfulness-based,Self-esteem,120,1,TRUE,CA-LA
9188325,Google Tonal Tee Spearmint,Google,XS,Uncategorized Items,9,1,9,(not set),(not set),Not available in demo dataset,(not set),,"Marcus Anderson, LMFT",LMFT,EMDR,ADHD,120,1,TRUE,CA-LA
9188332,Google Tonal Tee Spearmint,Google,XS,Home/Sale/,22,1,,(not set),(not set),Not available in demo dataset,1,(not set),"Chloe Patel, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,NY-NYC
9188333,Google Tonal Tee Coral,Google,XS,Uncategorized Items,11,1,11,(not set),(not set),(not set),(not set),Not available in demo dataset,"Leila Martinez, LMFT",LMFT,EMDR,ADHD,150,1,TRUE,NY-NYC
9188340,Google Tonal Tee Coral,Google,XS,,22,1,,(not set),89091969497,Not available in demo dataset,2,(not set),"Hiro Wilson, LMFT",LMFT,EMDR,Grief,180,1,TRUE,NY-NYC
9188340,Google Tonal Tee Coral,Google,3XL,Home/Sale/,22,1,,(not set),(not set),(not set),9,(not set),"Hiro Wilson, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,NY-NYC
9188340,Google Tonal Tee Coral,Google,Choose Size,Home/Sale/,22,1,,(not set),(not set),(not set),11,Reach New Heights,"Hiro Wilson, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,NY-NYC
9188340,Google Tonal Tee Coral,Google,MD,Home/Sale/,22,1,,(not set),(not set),Not available in demo dataset,9,(not set),"Hiro Wilson, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,NY-NYC
9188340,Google Tonal Tee Coral,Google,SM,Home/Sale/,22,2,,(not set),89091969497,Not available in demo dataset,9,Complete Your Collection,"Hiro Wilson, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,2,TRUE,NY-NYC
9190330,Google Crew Socks,Google,Single Option Only,Apparel,16,1,16,(not set),(not set),Not available in demo dataset,(not set),,"Ethan Lopez, LMFT",LMFT,Mindfulness-based,Anxiety,150,1,TRUE,WA-Seattle
9190330,Google Crew Socks,Google,,Home/Apparel/,16,1,,(not set),(not set),(not set),1,Complete Your Collection,"Ethan Lopez, LMFT",LMFT,Psychodynamic,Stress & Burnout,150,1,TRUE,WA-Seattle
9190334,YouTube Crew Socks,YouTube,,Home/Apparel/Socks/,16,1,,(not set),(not set),(not set),2,(not set),"Omar Thomas, LPC",LPC,ACT,Stress & Burnout,150,1,TRUE,NY-NYC
9190334,YouTube Crew Socks,YouTube,Single Option Only,Apparel,16,1,16,(not set),(not set),(not set),(not set),,"Omar Thomas, LPC",LPC,Mindfulness-based,Anxiety,150,1,TRUE,NY-NYC
9190335,Android Cardboard Sculpture,Android,Single Option Only,Accessories,14,1,,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ethan Martinez, LCSW",LCSW,Mindfulness-based,Self-esteem,150,1,TRUE,Telehealth-US
9190336,YouTube Small Sticker Sheet,YouTube,Single Option Only,Accessories,2,2,5,(not set),(not set),(not set),(not set),,"Emily Davis, LPC",LPC,Mindfulness-based,Self-esteem,120,2,TRUE,WA-Seattle
9190336,YouTube Small Sticker Sheet,YouTube,,Home/Shop by Brand/YouTube/,3,1,,(not set),(not set),Not available in demo dataset,8,Complete Your Collection,"Emily Davis, LPC",LPC,CBT,Stress & Burnout,120,1,TRUE,WA-Seattle
9194259,Google Campus Bike,Google,,,40,1,,(not set),(not set),(not set),1,(not set),"Omar Brown, LMFT",LMFT,Mindfulness-based,Life Transitions,220,1,TRUE,CA-LA
